canonical_team_id,af_team_id,af_team_name,ft_team_id,ft_team_name,us_team_id,us_team_name,sf_team_id,sf_team_name,tm_team_id,tm_team_name,tm_total_market_value_eur,tm_squad_size,tm_average_age
SPARTA_LILLE,19535,Sparta Lille,,,,,,,,,,,
SPARTA_NIJKERK,1274,Sparta Nijkerk,,,,,,,,,,,
SPARTA_PETEGEM,5927,Sparta Petegem,,,,,,,,,,,
SPARTA_PRAHA,628,Sparta Praha,,,,,,,,,,,
SPARTA_ROTTERDAM,426,Sparta Rotterdam,371.0,Sparta Rotterdam,,,1f6e963ba24fd15e,Sparta Rotterdam,468.0,Sparta Rotterdam,29150000,26,26.5
SPARTA_SARPSBORG,7029,Sparta Sarpsborg,,,,,,,,,,,
SPARTA_WAASMUNSTER,24164,Sparta Waasmunster,,,,,,,,,,,
SPARTA_WORTEGEM,24165,Sparta Wortegem,,,,,,,,,,,
SPELTHORNE_SPORTS,8943,Spelthorne Sports,,,,,,,,,,,
SPENNYMOOR_TOWN,4707,Spennymoor Town,,,,,,,,,,,
SPERANTA_NISPORENI,4198,Speranţa Nisporeni,,,,,,,,,,,
SPEZIA,515,Spezia,513.0,ASD Spezia Calcio 2008,260.0,Spezia,8bbe23e5446cabcf,Spezia,3522.0,Spezia Calcio,35400000,28,26.6
SPIEZ,6645,Spiez,,,,,,,,,,,
SPITTAL,8278,Spittal,,,,,,,,,,,
SPJELKAVIK,7030,Spjelkavik,,,,,,,,,,,
SPOKANE_VELOCITY,22785,Spokane Velocity,,,,,,,,,,,
SPORTCLUB_25,26704,Sportclub 25,,,,,,,,,,,
SPORTFREUNDE_LOTTE,1323,Sportfreunde Lotte,,,,,,,,,,,
SPORTING_BAIE_MAHAULT,18187,Sporting Baie-Mahault,,,,,,,,,,,
SPORTING_BENGAL_UNITED,8944,Sporting Bengal United,,,,,,,,,,,
SPORTING_BRUXELLES,8444,Sporting Bruxelles,,,,,,,,,,,
SPORTING_CEUTA,26737,Sporting Ceuta,,,,,,,,,,,
SPORTING_CLUB_INKBERROW,24348,Sporting Club Inkberrow,,,,,,,,,,,
SPORTING_CLUB_JEMAPPES,5930,Sporting Club Jemappes,,,,,,,,,,,
SPORTING_CP,228,Sporting CP,114.0,Sporting Clube de Portugal,,,33fde36b4eacf781,Sporting,336.0,Sporting CP,466000000,25,25.3
SPORTING_CP_B,761,Sporting CP B,1029.0,Sporting CP II,,,,,10949.0,Sporting CP B,14880000,28,20.8
SPORTING_GIJON,731,Sporting Gijon,289.0,Real Sporting de Gijón,,,b7825cbcddd7e96e,Sporting Gijon,2448.0,Sporting Gijón,26900000,24,26.9
SPORTING_HASSELT,5931,Sporting Hasselt,,,,,,,,,,,
SPORTING_KAMPENHOUT,5932,Sporting Kampenhout,,,,,,,,,,,
SPORTING_KANSAS_CITY,1611,Sporting Kansas City,8.0,Sporting Kansas City,,,795ebde10e6eb2b3,Sporting Kansas City,4284.0,Sporting Kansas City,27900000,24,24.2
SPORTING_KC_II,4019,Sporting KC II,8058.0,Sporting Kansas City II,,,,,0.0,0,,,
SPORTING_KHALSA,8945,Sporting Khalsa,,,,,,,,,,,
SPORTING_MAHON,25040,Sporting Mahón,,,,,,,,,,,
SPORTING_MEDA,4797,Sporting Mêda,,,,,,,,,,,
SPORTING_TISSELT,19770,Sporting Tisselt,,,,,,,,,,,
SPORTIVE_BRAINOISE,5933,Sportive Brainoise,,,,,,,,,,,
SPORTIVO_BARRACAS,1931,Sportivo Barracas,,,,,,,,,,,
SPORTIVO_BELGRANO,1966,Sportivo Belgrano,,,,,,,,,,,
SPORTIVO_DESAMPARADOS,3950,Sportivo Desamparados,,,,,,,,,,,
SPORTIVO_LAS_PAREJAS,1950,Sportivo Las Parejas,,,,,,,,,,,
SPORTIVO_PENAROL,3960,Sportivo Peñarol,,,,,,,,,,,
SPORTLUST_46,3904,Sportlust '46,,,,,,,,,,,
SPORT_KOERSEL,5928,Sport Koersel,,,,,,,,,,,
SPORT_LIEGE,5929,Sport Liège,,,,,,,,,,,
SPORT_RECIFE,123,Sport Recife,614.0,SC do Recife,,,3179630fe1c552d8,Sport Recife,8718.0,Sport Club do Recife,22450000,28,27.3
SPOUWEN_MOPERTINGEN,5934,Spouwen-Mopertingen,,,,,,,,,,,
SPRIMONT,5935,Sprimont,,,,,,,,,,,
SPRIMONT_II,8465,Sprimont II,,,,,,,,,,,
SPRINT_JELY,7031,Sprint-Jeløy,,,,,,,,,,,
SPVGG_GREUTHER_FURTH,178,SpVgg Greuther Furth,544.0,SpVgg Greuther Fürth,267.0,Greuther Fuerth,85b68c7a0ba69eb5,Greuther Furth,65.0,SpVgg Greuther Fürth,26730000,32,25.4
SPVGG_UNTERHACHING,1314,SpVgg Unterhaching,,,,,,,,,,,
SPY,5936,Spy,,,,,,,,,,,
SQUADRA_VALINCU_ARR,22750,Squadra Valincu ARR,,,,,,,,,,,
SQUIRES_GATE,8946,Squires Gate,,,,,,,,,,,
SRC_HIROSHIMA,7142,SRC Hiroshima,,,,,,,,,,,
SRNAK_IDMANYURDU,22452,Şırnak İdmanyurdu,,,,,,,,,,,
SSD_OPOETEREN,21815,SSD Opoeteren,,,,,,,,,,,
SSV_ULM_1846,1652,SSV Ulm 1846,6810.0,SSV Ulm 1846,,,4f6143d1c8592e14,SSV Ulm 1846,0.0,0,,,
SS_ALLINGES,27043,SS Allinges,,,,,,,,,,,
SS_MONOPOLI,10138,SS Monopoli,,,,,,,,,,,
SS_REYES,9412,SS Reyes,,,,,,,,,,,
STAAL_JRPELAND,12860,Staal Jørpeland,,,,,,,,,,,
STABAEK,323,Stabaek,338.0,Stabæk Fotball,,,43dcdb5c1605556f,Stabaek,0.0,0,,,
STADE_BEAUCAIROIS,3118,Stade Beaucairois,,,,,,,,,,,
STADE_BETHUNOIS,18153,Stade Béthunois,,,,,,,,,,,
STADE_BIERBEEK,8445,Stade Bierbeek,,,,,,,,,,,
STADE_BORDELAIS,3228,Stade Bordelais,,,,,,,,,,,
STADE_BRAINOIS,5938,Stade Brainois,,,,,,,,,,,
STADE_BRESTOIS_29,106,Stade Brestois 29,491.0,Stade Brestois 29,241.0,Brest,4ace23b03c2047cf,Brest,3911.0,Stade Brestois 29,88400000,23,25.4
STADE_BRIOCHIN,3229,Stade Briochin,3855.0,Stade Briochin,,,,,1777.0,Stade Briochin,2600000,25,28.1
STADE_DISONAIS,8466,Stade Disonais,,,,,,,,,,,
STADE_EVEROIS,5939,Stade Everois,,,,,,,,,,,
STADE_LAUSANNE_OUCHY,4269,Stade Lausanne-Ouchy,1080.0,FC Stade Lausanne-Ouchy,,,df06f824447848c,Stade Lausanne-Ouchy,5499.0,FC Stade-Lausanne-Ouchy,4480000,26,25.8
STADE_MAYENNAIS,22757,Stade Mayennais,,,,,,,,,,,
STADE_MOUSCRONNOIS,24556,Stade Mouscronnois,,,,,,,,,,,
STADE_NYONNAIS,6646,Stade Nyonnais,1081.0,FC Stade Nyonnais,,,,,5507.0,FC Stade Nyonnais,5280000,29,23.1
STADE_PAYERNE,16339,Stade Payerne,,,,,,,,,,,
STADE_PLABENNEC,9311,Stade Plabennec,,,,,,,,,,,
STADE_PONTIVY,3119,Stade Pontivy,,,,,,,,,,,
STADE_QUIMPERLOIS,27046,Stade Quimperlois,,,,,,,,,,,
STADE_VERVIERS,22256,Stade Verviers,,,,,,,,,,,
STADLAU,4984,Stadlau,,,,,,,,,,,
STADL_PAURA,4960,Stadl-Paura,,,,,,,,,,,
STAFFORD_RANGERS,7748,Stafford Rangers,,,,,,,,,,,
STAINES_TOWN,7673,Staines Town,,,,,,,,,,,
STALYBRIDGE_CELTIC,7749,Stalybridge Celtic,,,,,,,,,,,
STAL_BRZEG,6956,Stal Brzeg,,,,,,,,,,,
STAL_MIELEC,3493,Stal Mielec,771.0,FKS Stal Mielec,,,576920ae9dc17596,Stal Mielec,22431.0,Stal Mielec,3580000,26,26.7
STAL_RZESZOW,6957,Stal Rzeszów,8244.0,ZKS Stal Rzeszów,,,,,9510.0,Stal Rzeszow,5050000,35,21.3
STAL_STALOWA_WOLA,6958,Stal Stalowa Wola,803.0,ZKS Stal Stalowa Wola,,,,,0.0,0,,,
STAMFORD,4709,Stamford,,,,,,,,,,,
STANDAARD_MEERBEEK,14205,Standaard Meerbeek,,,,,,,,,,,
STANDARD_BOUILLON,24166,Standard Bouillon,,,,,,,,,,,
STANDARD_ELEN,5940,Standard Elen,,,,,,,,,,,
STANDARD_LIEGE,733,Standard Liege,527.0,Royal Standard de Liège,,,4d9e966590c4da66,Standard Liege,3057.0,Standard Liège,46100000,31,26.2
STANDARD_LIEGE_II,19047,Standard Liège II,747278.0,SL16 FC,,,,,0.0,0,,,
STANSFELD,14424,Stansfeld,,,,,,,,,,,
STANSTED,8949,Stansted,,,,,,,,,,,
STANWAY_ROVERS,8950,Stanway Rovers,,,,,,,,,,,
STAPHORST,1239,Staphorst,,,,,,,,,,,
STARGARD_SZCZECINSKI,6959,Stargard Szczeciński,,,,,,,,,,,
START,334,Start,341.0,IK Start,,,5f2ca073b5f453ba,IK Start,267.0,IK Start,6800000,24,26.1
START_JEOWA,19743,Start Jełowa,,,,,,,,,,,
START_KRASNYSTAW,22197,Start Krasnystaw,,,,,,,,,,,
STAR_STARACHOWICE,21660,Star Starachowice,,,,,,,,,,,
STAVELEY_MW,8951,Staveley MW,,,,,,,,,,,
STA_GENK,19532,STA Genk,,,,,,,,,,,
STEDOCO,3905,SteDoCo,,,,,,,,,,,
STEEL_CITY,23227,Steel City,,,,,,,,,,,
STEENVOORDE,3307,Steenvoorde,,,,,,,,,,,
STEGEBORGS,23657,Stegeborgs,,,,,,,,,,,
STEINKJER,7032,Steinkjer,,,,,,,,,,,
STENHOUSEMUIR,6784,Stenhousemuir,0.0,0,,,,,0.0,0,,,
STENLSE,11514,Stenløse,,,,,,,0.0,0,,,
STENUNGSUND,12575,Stenungsund,,,,,,,,,,,
STERBRO,11622,Østerbro,,,,,,,0.0,0,,,
STERNENBERG,19598,Sternenberg,,,,,,,,,,,
STERREBEEK,21819,Sterrebeek,,,,,,,,,,,
STER_FRANCORCHAMPS,5941,Ster-Francorchamps,,,,,,,,,,,
STER_FRANCORCHAMPS_II,14206,Ster-Francorchamps II,,,,,,,,,,,
STER_HORNUM,19577,Øster Hornum,,,,,,,0.0,0,,,
STEVENAGE,1368,Stevenage,258.0,Stevenage FC,,,400a077e67e3520b,Stevenage,3684.0,Stevenage FC,8279999,28,27.1
STEYNING_TOWN,8952,Steyning Town,,,,,,,,,,,
STILON_GORZOW,6960,Stilon Gorzów,,,,,,,,,,,
STJARNAN,275,Stjarnan,,,,,,,,,,,
STJRDALS_BLINK,7033,Stjørdals-Blink,7714.0,IL Stjørdals-Blink,,,,,,,,,
STOCKAY_WARFUSEE,5942,Stockay-Warfusée,,,,,,,,,,,
STOCKEL,5943,Stockel,,,,,,,,,,,
STOCKHOLM_INTERNAZIONALE,12585,Stockholm Internazionale,0.0,0,,,,,0.0,0,,,
STOCKPORT_COUNTY,4686,Stockport County,3143.0,Stockport County FC,,,762ec57191cf5fc,Stockport,1098.0,Stockport County,12880000,26,26.5
STOCKPORT_TOWN,21715,Stockport Town,,,,,,,,,,,
STOCKSBRIDGE_PARK_STEELS,7252,Stocksbridge Park Steels,,,,,,,,,,,
STOCKSUND,6700,Stocksund,,,,,,,,,,,
STOCKTON_TOWN,8953,Stockton Town,,,,,,,,,,,
STODE,12591,Stöde,,,,,,,,,,,
STOKE_CITY,75,Stoke City,141.0,Stoke City FC,,,1f5d67622a7daccb,Stoke,512.0,Stoke City,91130000,27,26.7
STOMIL_OLSZTYN,3494,Stomil Olsztyn,783.0,OKS Stomil Olsztyn,,,,,0.0,0,,,
STONE_OLD_ALLEYNIANS,8954,Stone Old Alleynians,,,,,,,,,,,
STORD,16220,Stord,,,,,,,,,,,
STORM,7034,Storm,,,,,,,,,,,
STORMVOGELS_DRIESLINTER,21820,Stormvogels Drieslinter,,,,,,,,,,,
STOTFOLD,8955,Stotfold,,,,,,,,,,,
STOURBRIDGE,4710,Stourbridge,,,,,,,,,,,
STOURPORT_SWIFTS,8956,Stourport Swifts,,,,,,,,,,,
STOVNER,16869,Stovner,,,,,,,,,,,
STOWMARKET_TOWN,8957,Stowmarket Town,,,,,,,,,,,
STRAELEN,12862,Straelen,,,,,,,,,,,
STRASBOURG,95,Strasbourg,480.0,RC Strasbourg Alsace,225.0,Strasbourg,3af947a388a282af,Strasbourg,667.0,RC Strasbourg Alsace,361750000,25,22.8
STRASBOURG_KOENIGSHOFFEN,16416,Strasbourg Koenigshoffen,,,,,,,,,,,
STRATFORD_TOWN,7750,Stratford Town,,,,,,,,,,,
STREET,8958,Street,,,,,,,,,,,
STRINDHEIM,12864,Strindheim,,,,,,,,,,,
STRIPFING,4993,Stripfing,,,,,,,,,,,
STROMMEN,2147,Strommen,1461.0,Strømmen IF,,,,,,,,,
STROMSGODSET,324,Stromsgodset,337.0,Strømsgodset IF,,,2cdec8b5b7420032,Stromsgodset,2817.0,Strømsgodset IF,6880000,23,25.6
STRUGA,4346,Struga,,,,,,,,,,,
STRYN,7035,Stryn,,,,,,,,,,,
STSIDEN,18934,Østsiden,,,,,,,,,,,
STUDLEY,12078,Studley,,,,,,,,,,,
STUMPTOWN_ATHLETIC,10876,Stumptown Athletic,,,,,,,,,,,
STURM_GRAZ,637,Sturm Graz,,,,,,,,,,,
STUTTGARTER_KICKERS,12868,Stuttgarter Kickers,,,,,,,,,,,
STYRSO,23658,Styrsö,,,,,,,,,,,
ST_ALBANS_CITY,4708,St Albans City,,,,,,,,,,,
ST_ANNA,4959,St. Anna,,,,,,,,,,,
ST_AUBIN_GUERANDE,22751,St-Aubin Guérande,,,,,,,,,,,
ST_AUSTELL,8947,St Austell,,,,,,,,,,,
ST_BLAZEY,12112,St Blazey,,,,,,,,,,,
ST_CLEMENT_MONTFERRIER,16415,St Clément Montferrier,,,,,,,,,,,
ST_HELENS,24349,St Helens,,,,,,,,,,,
ST_HELENS_TOWN,12032,St Helens Town,,,,,,,,,,,
ST_IVES_TOWN,7747,St Ives Town,,,,,,,,,,,
ST_JAKOB_ROSENTAL,8279,St. Jakob Rosental,,,,,,,,,,,
ST_JOHNSTONE,258,ST Johnstone,29.0,Saint Johnstone FC,,,0,0,2578.0,St. Johnstone FC,4130000,24,26.0
ST_JORIS_SLEIDINGE,5937,St-Joris Sleidinge,,,,,,,,,,,
ST_JOSEPH_S_FC,698,St Joseph S Fc,,,,,,,,,,,
ST_JOZEF_RIJKEVORSEL,14204,St-Jozef Rijkevorsel,,,,,,,,,,,
ST_JUST_ST_RAMBERT,25352,St-Just St-Rambert,,,,,,,,,,,
ST_LIGUAIRE_NIORT,3302,St Liguaire Niort,,,,,,,,,,,
ST_LOUIS_CITY,20787,St. Louis City,945555.0,St. Louis City SC,,,f6d7b9e1bec9ceed,St. Louis City SC,82686.0,St. Louis CITY SC,34550000,28,26.2
ST_LOUIS_CITY_II,18740,St. Louis City II,,,,,,,,,,,
ST_MARGARETSBURY,8948,St Margaretsbury,,,,,,,,,,,
ST_MARTIN_I_M,8302,St. Martin i.M.,,,,,,,,,,,
ST_MAUR_LUSITANOS,3115,St Maur Lusitanos,,,,,,,,,,,
ST_MIRREN,251,ST Mirren,1019.0,Saint Mirren FC,,,0,0,465.0,St. Mirren FC,8530000,25,27.1
ST_NEOTS_TOWN,7672,St Neots Town,,,,,,,,,,,
ST_PANTELEIMON,16996,St. Panteleimon,,,,,,,,,,,
ST_PATRICKS_ATHL,3843,St Patrick's Athl.,,,,,,,,,,,
ST_PHILBERT_GD_LIEU,15110,St-Philbert Gd Lieu,,,,,,,,,,,
ST_PHILBERT_REORTHE_JA,25353,St-Philbert Réorthe JA,,,,,,,,,,,
ST_PRYVE_ST_HILAIRE,3117,St-Pryvé St-Hilaire,,,,,,,,,,,
ST_TRUIDEN,735,St. Truiden,532.0,Sint-Truidense VV,,,2f82219eec4f3ad3,Sint-Truidense,475.0,Sint-Truidense VV,43800000,26,25.4
SUBINGEN,19599,Subingen,,,,,,,,,,,
SUDTIROL,1578,Sudtirol,2312.0,FC Südtirol,,,36d45bca4decdeb9,Sudtirol,4554.0,FC Südtirol,19250000,27,28.0
SUDUVA_MARIJAMPOLE,612,Suduva Marijampole,,,,,,,,,,,
SUHR,24183,Suhr,,,,,,,,,,,
SULTANBEYLI_BELEDIYESPOR,7423,Sultanbeyli Belediyespor,,,,,,,,,,,
SUMQAYT,5503,Sumqayıt,,,,,,,,,,,
SUNDBY,11566,Sundby,,,,,,,0.0,0,,,
SUNDERLAND,746,Sunderland,156.0,Sunderland AFC,77.0,Sunderland,ec92c5c3a4a51647,Sunderland,289.0,Sunderland AFC,381950000,28,25.1
SUNDERLAND_RCA,8959,Sunderland RCA,,,,,,,,,,,
SUNDERLAND_RYHOPE_CW,8960,Sunderland Ryhope CW,,,,,,,,,,,
SUNDHOFFEN,9312,Sundhoffen,,,,,,,,,,,
SUNNDAL,7036,Sunndal,,,,,,,,,,,
SUNNERSTA,23659,Sunnersta,,,,,,,,,,,
SUNSHINE,6058,Sunshine,,,,,,,0.0,0,,,
SURNADAL,18931,Surnadal,,,,,,,,,,,
SURSEE,6647,Sursee,,,,,,,,,,,
SUSA,11237,Şuşa,,,,,,,0.0,0,,,
SUSTEREN,14240,Susteren,,,,,,,,,,,
SUTJESKA,673,Sutjeska,,,,,,,,,,,
SUTTON_ATHLETIC,8961,Sutton Athletic,,,,,,,,,,,
SUTTON_COLDFIELD_TOWN,7253,Sutton Coldfield Town,,,,,,,,,,,
SUTTON_COMMON_ROVERS,8962,Sutton Common Rovers,,,,,,,,,,,
SUTTON_UTD,1835,Sutton Utd,1827.0,Sutton United FC,,,178e48a99e8f3eaf,Sutton Utd,3052.0,Sutton United,75000,24,24.4
SUWON_BLUEWINGS,2765,Suwon Bluewings,3842.0,Suwon Samsung Bluewings FC,,,e5d57128b7630603,Suwon Bluewings,3301.0,Suwon Samsung Bluewings,9400000,36,25.2
SUWON_CITY_FC,2756,Suwon City FC,3843.0,Suwon FC,,,8536f530cbb1cd1d,Suwon FC,31622.0,Suwon FC,7880000,39,25.6
SUZUKA_UNLIMITED,10408,Suzuka Unlimited,,,,,,,,,,,
SVBO,24635,SVBO,,,,,,,,,,,
SVC_08,14239,SVC '08,,,,,,,,,,,
SVEBLLE,11583,Svebølle,,,,,,,0.0,0,,,
SVELTA_MELSELE,5944,Svelta Melsele,,,,,,,,,,,
SVELTA_MELSELE_II,21821,Svelta Melsele II,,,,,,,,,,,
SVERRESBORG,23421,Sverresborg,,,,,,,,,,,
SVG_REICHENAU,4981,SVG Reichenau,,,,,,,,,,,
SVOD_22,21642,SVOD '22,,,,,,,,,,,
SVV_SCHEVENINGEN,1250,SVV Scheveningen,,,,,,,,,,,
SV_BABELSBERG_03,1622,SV Babelsberg 03,,,,,,,,,,,
SV_DARMSTADT_98,181,SV Darmstadt 98,48.0,SV Darmstadt 1898,127.0,Darmstadt,f292dec6c5af2b97,Darmstadt,105.0,SV Darmstadt 98,32900000,27,26.7
SV_DROCHTERSEN_ASSEL,1623,SV Drochtersen/Assel,,,,,,,,,,,
SV_ELVERSBERG,1660,SV Elversberg,6326.0,SV 07 Elversberg,0.0,0,4220df54f4ef212,Elversberg,64.0,SV 07 Elversberg,28130000,28,26.7
SV_HORN,1397,SV Horn,,,,,,,,,,,
SV_INNSBRUCK,8341,SV Innsbruck,,,,,,,,,,,
SV_KAPFENBERG,1401,SV Kapfenberg,,,,,,,,,,,
SV_LAFNITZ,1402,SV Lafnitz,,,,,,,,,,,
SV_MATTERSBURG,1024,SV Mattersburg,,,,,,,,,,,
SV_MEPPEN,1318,SV Meppen,,,,,,,,,,,
SV_RODINGHAUSEN,1650,SV Rodinghausen,,,,,,,,,,,
SV_SANDHAUSEN,189,SV Sandhausen,550.0,SV Sandhausen,,,908bab9ec4ca07c7,Sandhausen,0.0,0,,,
SV_SCHAFFHAUSEN,17483,SV Schaffhausen,,,,,,,,,,,
SV_WALLERN,8301,SV Wallern,,,,,,,,,,,
SV_WEHEN,1319,SV Wehen,557.0,SV Wehen Wiesbaden,,,b0411daf26f4849c,Wehen SV,0.0,0,,,
SWAFFHAM_TOWN,8963,Swaffham Town,,,,,,,,,,,
SWANSEA,76,Swansea,154.0,Swansea City AFC,,,14adeceb9f85dd1,Swansea,2288.0,Swansea City,89850000,26,26.3
SWIFT_HESPERANGE,11907,Swift Hesperange,,,,,,,,,,,
SWINDON_SUPERMARINE,7751,Swindon Supermarine,,,,,,,,,,,
SWINDON_TOWN,1353,Swindon Town,234.0,Swindon Town FC,,,3672cd869e71118,Swindon,352.0,Swindon Town,3880000,32,25.7
SWIT,12869,Swit,,,,,,,,,,,
SWIT_SKOLWIN,12902,Świt Skolwin,,,,,,,,,,,
SYDVEST,6059,Sydvest,,,,,,,0.0,0,,,
SYLVIA,11661,Sylvia,,,,,,,,,,,
SYRACUSE_PULSE,18471,Syracuse Pulse,,,,,,,,,,,
SYRIANSKA_FC,2167,Syrianska FC,682.0,Syrianska FC,,,,,0.0,0,,,
S_GRAVENWEZEL_SCHILDE,8422,'s Gravenwezel-Schilde,,,,,,,,,,,
S_HERENELDEREN,21774,'s Herenelderen,,,,,,,,,,,
TAASTRUP,6062,Taastrup,,,,,,,0.0,0,,,
TABY,11663,Täby,,,,,,,,,,,
TACOMA_DEFIANCE,4020,Tacoma Defiance,8036.0,Tacoma Defiance,,,,,0.0,0,,,
TADCASTER_ALBION,7674,Tadcaster Albion,,,,,,,,,,,
TADLEY_CALLEVA,8964,Tadley Calleva,,,,,,,,,,,
TAGARPS_AIK,6704,Tågarps AIK,,,,,,,,,,,
TAKAMATSU_HIGH_SCHOOL,11462,Takamatsu High School,,,,,,,,,,,
TAKELEY,8965,Takeley,,,,,,,,,,,
TALASGUCU_BELEDIYESPOR,21995,Talasgücü Belediyespor,,,,,,,,,,,
TALLERES_CORDOBA,456,Talleres Cordoba,700.0,CA Talleres de Córdoba,,,ba91c21b3ff37a9f,CA Talleres de Córdoba,3938.0,CA Talleres,41400000,31,25.0
TALLERES_REMEDIOS,1927,Talleres Remedios,763.0,CA Talleres Remedios de Escalada,,,475378c6a2cd3a06,Talleres Remedios,14519.0,CA Talleres (Remedios de Escalada),655000,29,27.3
TALLINNA_KALEV,3529,Tallinna Kalev,,,,,,,,,,,
TALOS_MELIDONIOU,15488,Talos Melidoniou,,,,,,,,,,,
TAMARACEITE,9415,Tamaraceite,,,,,,,,,,,
TAMPA_BAY_ROWDIES,4021,Tampa Bay Rowdies,3992.0,Tampa Bay Rowdies,,,,,23565.0,Tampa Bay Rowdies,5200000,29,26.7
TAMPICO_MADERO,2304,Tampico Madero,1445.0,Tampico Madero FC,,,,,,,,,
TAMWORTH,7752,Tamworth,1853.0,Tamworth FC,,,,,3539.0,Tamworth FC,200000,25,27.1
TAPACHULA,2310,Tapachula,0.0,0,,,,,,,,,
TAPATIO,14278,Tapatío,686935.0,CD Tapatío,,,,,,,,,
TARAZONA,9416,Tarazona,,,,,,,,,,,
TARDIENTA,22574,Tardienta,,,,,,,,,,,
TARENTAISE,3236,Tarentaise,,,,,,,,,,,
TARNBY_FF,8640,Tårnby FF,,,,,,,0.0,0,,,
TARSUS_IDMAN_YURDU,3607,Tarsus İdman Yurdu,,,,,,,,,,,
TARUP_PAARUP,6063,Tarup-Paarup,,,,,,,0.0,0,,,
TASINGE,11535,Tåsinge,,,,,,,0.0,0,,,
TAUNTON_TOWN,4711,Taunton Town,,,,,,,,,,,
TAVERNE,6648,Taverne,,,,,,,,,,,
TAVISTOCK,8966,Tavistock,,,,,,,,,,,
TAVSANL_LINYITSPOR,6539,Tavşanlı Linyitspor,,,,,,,,,,,
TA_RENNES,3310,TA Rennes,,,,,,,,,,,
TBC_KO,14003,TBC KO,,,,,,,,,,,
TEAM_THOREN,11662,Team Thoren,,,,,,,,,,,
TEAM_WIENER_LINIEN,4986,Team Wiener Linien,,,,,,,,,,,
TEC,1255,TEC,,,,,,,,,,,
TEGEVAJARO_MIYAZAKI,10409,Tegevajaro Miyazaki,,,,,,,,,,,
TEIE,25918,Teie,,,,,,,,,,,
TEKIRDAGSPOR,11094,Tekirdağspor,,,,,,,,,,,
TELFS,12875,Telfs,,,,,,,,,,,
TELSTAR,427,Telstar,389.0,SC Telstar,,,a2f7ba813c3c2a17,Telstar,1434.0,SC Telstar,11300000,27,25.1
TEMPERLEY,454,Temperley,712.0,CA Temperley,,,f4abb42f573ac59d,Club Atletico Temperley,14542.0,CA Temperley,3660000,25,28.0
TEMPLEUVE,14208,Templeuve,,,,,,,,,,,
TEMPLIERS_NANDRIN,5946,Templiers Nandrin,,,,,,,,,,,
TEMPO_OVERIJSE,5947,Tempo Overijse,,,,,,,,,,,
TEMSE,5948,Temse,,,,,,,,,,,
TENERIFE,719,Tenerife,311.0,CD Tenerife,,,87c1fb883c4e7ab9,Tenerife,0.0,0,,,
TENIENTE_MERINO,21180,Teniente Merino,,,,,,,,,,,
TENNEVILLE_SPORTS,14209,Tenneville Sports,,,,,,,,,,,
TEPATITLAN,14279,Tepatitlán,6528.0,Tepatitlán de Morelos,,,,,,,,,
TEPECIKSPOR,7424,Tepecikspor,,,,,,,,,,,
TERAMO,1683,Teramo,,,,,,,,,,,
TERNANA,516,Ternana,503.0,Ternana Calcio,,,bc449c4081064b70,Ternana,0.0,0,,,
TERNESSE,5949,Ternesse,,,,,,,,,,,
TERRASSA,9681,Terrassa,,,,,,,,,,,
TERUEL,5278,Teruel,,,,,,,,,,,
TERVUREN_DUISBURG,5950,Tervuren-Duisburg,,,,,,,,,,,
TER_LEEDE,1279,Ter Leede,,,,,,,,,,,
TETEGHEM,20584,Téteghem,,,,,,,,,,,
TEUTA_DURRES,3320,Teuta Durrës,,,,,,,,,,,
TEUTONIA_OTTENSEN,12878,Teutonia Ottensen,,,,,,,,,,,
TEXOMA,25487,Texoma,,,,,,,,,,,
TEXTIL_ESCUDO,9649,Textil Escudo,,,,,,,,,,,
TGB,6061,TGB,,,,,,,0.0,0,,,
THACKLEY,8967,Thackley,,,,,,,,,,,
THAME_RANGERS,8968,Thame Rangers,,,,,,,,,,,
THAME_UNITED,7675,Thame United,,,,,,,,,,,
THANK_KURIYAMA,21347,Thank Kuriyama,,,,,,,,,,,
THAON,3123,Thaon,,,,,,,,,,,
THATCHAM_TOWN,7254,Thatcham Town,,,,,,,,,,,
THEIX,3124,Theix,,,,,,,,,,,
THERMAIKOS_THERMIS,6323,Thermaikos Thermis,,,,,,,,,,,
THESPAKUSATSU_GUNMA,756,Thespakusatsu Gunma,852.0,ThespaKusatsu Gunma,,,,,0.0,0,,,
THESPROTOS,5062,Thesprotos,,,,,,,,,,,
THES_SPORT,6227,Thes Sport,,,,,,,,,,,
THETFORD_TOWN,8969,Thetford Town,,,,,,,,,,,
THE_NEW_SAINTS,354,The New Saints,,,,,,,,,,,
THE_VILLAGES,4087,The Villages,,,,,,,,,,,
THIERS,3311,Thiers,,,,,,,,,,,
THINALIAKOS,6324,Thinaliakos,,,,,,,,,,,
THIONVILLE,18154,Thionville,,,,,,,,,,,
THIONVILLE_LUSITANOS,22039,Thionville Lusitanos,,,,,,,,,,,
THISEAS_AGRIA,12385,Thiseas Agria,,,,,,,,,,,
THISTED_FC,2069,Thisted FC,,,,,,,0.0,0,,,
THONON_EVIAN,9313,Thonon Évian,,,,,,,,,,,
THORNABY,8970,Thornaby,,,,,,,,,,,
THORNBURY_TOWN,8971,Thornbury Town,,,,,,,,,,,
THOUARS,25354,Thouars,,,,,,,,,,,
THREE_BRIDGES,7676,Three Bridges,,,,,,,,,,,
THUMAIDE,21822,Thumaide,,,,,,,,,,,
